,unique_mos_id,shield_no,complaint_id,mos_ethnicity,mos_gender,mos_age_incident,complainant_ethnicity,complainant_gender,complainant_age_incident,fado_type,allegation,precinct,contact_reason,Substantiated
15358,23365,323,7383,Black,M,33,Hispanic,Male,24,Force,Physical force,67,PD suspected C/V of violation/crime - street,False
15359,23365,323,7956,Black,M,34,Hispanic,Male,24,Abuse of Authority,Question and/or stop,67,PD suspected C/V of violation/crime - street,False
15360,23365,323,8169,Black,M,34,Black,Male,34,Abuse of Authority,Refusal to provide name/shield number,67,,True
15361,23365,323,8169,Black,M,34,Black,Male,34,Abuse of Authority,Frisk and/or search,67,,True
15362,23365,323,8169,Black,M,34,Black,Male,34,Abuse of Authority,Vehicle search,67,,True
15363,23365,323,13035,Black,M,36,Black,Male,24,Force,Physical force,67,PD suspected C/V of violation/crime - auto,False
15364,23365,323,13035,Black,M,36,Black,Male,24,Abuse of Authority,Vehicle search,67,PD suspected C/V of violation/crime - auto,False
15365,23365,323,15030,Black,M,37,Hispanic,Female,47,Force,Physical force,70,PD suspected C/V of violation/crime - bldg,False
15366,23365,323,15030,Black,M,37,Hispanic,Male,38,Force,Gun Pointed,70,PD suspected C/V of violation/crime - bldg,False
15367,23365,323,19577,Black,M,39,Black,Male,23,Abuse of Authority,Strip-searched,67,PD suspected C/V of violation/crime - bldg,False
15368,23365,323,21089,Black,M,40,Black,Female,22,Discourtesy,Word,67,PD suspected C/V of violation/crime - street,False
15369,23365,323,21089,Black,M,40,Black,Male,32,Discourtesy,Word,67,PD suspected C/V of violation/crime - street,False
15370,23365,323,29180,Black,M,43,Black,Male,27,Abuse of Authority,Threat of arrest,67,PD suspected C/V of violation/crime - street,False
15371,23365,323,29180,Black,M,43,Black,Male,27,Abuse of Authority,Stop,67,PD suspected C/V of violation/crime - street,True
15372,23365,323,29180,Black,M,43,Black,Male,27,Abuse of Authority,Vehicle search,67,PD suspected C/V of violation/crime - street,True
15373,23365,323,7378,Black,M,33,Black,Male,34,Abuse of Authority,Vehicle stop,67,PD suspected C/V of violation/crime - auto,True
15374,23365,323,29180,Black,M,43,Black,Male,27,Abuse of Authority,Frisk,67,PD suspected C/V of violation/crime - street,True
15375,23366,4895,22300,Asian,M,28,White,Male,55,Discourtesy,Word,10,PD suspected C/V of violation/crime - street,False
15376,23366,4895,29482,Asian,M,31,Black,Male,41,Abuse of Authority,Stop,10,PD suspected C/V of violation/crime - street,False
15377,23366,4895,29482,Asian,M,31,Black,Male,41,Abuse of Authority,Frisk,10,PD suspected C/V of violation/crime - street,True
15378,23366,4895,29482,Asian,M,31,Black,Male,41,Abuse of Authority,Search (of person),10,PD suspected C/V of violation/crime - street,True
15379,23366,4895,34312,Asian,M,33,Black,Male,42,Abuse of Authority,Frisk,10,PD suspected C/V of violation/crime - street,True
15380,23366,4895,34312,Asian,M,33,Black,Male,42,Abuse of Authority,Search (of person),10,PD suspected C/V of violation/crime - street,False
15381,23366,4895,34312,Asian,M,33,Black,Male,42,Abuse of Authority,Frisk,10,PD suspected C/V of violation/crime - street,False
15382,23368,1390,19222,White,M,27,,Male,24,Abuse of Authority,Threat of force (verbal or physical),68,Other,True
15383,23368,1390,19222,White,M,27,,Male,24,Discourtesy,Word,68,Other,True
15384,23390,550,3529,Black,M,23,,,,Abuse of Authority,Person Searched,67,Report of Crime Past/Present,False
15385,23390,550,5690,Black,M,27,,Male,29,Abuse of Authority,Other,67,Other,False
15386,23390,550,14420,Black,M,32,Black,Male,24,Abuse of Authority,Stop,73,PD suspected C/V of violation/crime - bldg,False
15387,23390,550,15354,Black,M,33,Black,Male,49,Abuse of Authority,Vehicle stop,73,PD suspected C/V of violation/crime - auto,False
15388,23390,550,16355,Black,M,33,American Indian,Male,30,Abuse of Authority,Vehicle search,83,,False
15389,23390,550,17284,Black,M,33,Black,Male,13,Force,Chokehold,73,Other,False
15390,23390,550,21855,Black,M,35,Black,Male,21,Abuse of Authority,Strip-searched,73,PD suspected C/V of violation/crime - street,False
15391,23390,550,22645,Black,M,36,Black,Male,35,Abuse of Authority,Stop,73,PD suspected C/V of violation/crime - street,True
15392,23390,550,23008,Black,M,36,Black,Male,54,Abuse of Authority,Strip-searched,73,PD suspected C/V of violation/crime - auto,False
15393,23390,550,23008,Black,M,36,Black,Male,54,Abuse of Authority,Vehicle search,73,PD suspected C/V of violation/crime - auto,False
15394,23416,5381,4826,Hispanic,M,25,Black,Male,21,Force,Physical force,79,Report of other crime,False
15395,23416,5381,7629,Hispanic,M,28,White,Male,35,Abuse of Authority,Search (of person),10,PD suspected C/V of violation/crime - street,True
15396,23416,5381,7629,Hispanic,M,28,White,Male,35,Abuse of Authority,Retaliatory arrest,10,PD suspected C/V of violation/crime - street,True
15397,23423,,3237,Hispanic,M,30,,,,Abuse of Authority,Person Searched,44,Patrol Encounter,True
15398,23423,,3237,Hispanic,M,30,,,,Abuse of Authority,Other - Abuse,44,Patrol Encounter,True
15399,23423,,3237,Hispanic,M,30,,,,Abuse of Authority,Threat of force,44,Patrol Encounter,True
15400,23423,,3237,Hispanic,M,30,,,,Force,Dragged/Pulled,44,Patrol Encounter,False
15401,23423,,7074,Hispanic,M,36,Hispanic,Male,36,Force,Physical force,48,Other,False
15402,23423,,15366,Hispanic,M,40,Hispanic,Female,52,Abuse of Authority,Other,50,Report-gun possession/shots fired,False
15403,23423,,3237,Hispanic,M,30,,,,Force,Push/Shove,44,Patrol Encounter,True
15404,23423,,4803,Hispanic,M,33,White,Male,,Force,Physical force,47,EDP aided case,False
15405,23428,2994,23646,White,M,33,Black,Male,27,Abuse of Authority,Refusal to provide name/shield number,46,PD suspected C/V of violation/crime - street,True
15406,23428,2994,25846,White,M,34,Black,Female,24,Abuse of Authority,Refusal to provide name/shield number,46,Moving violation,False
15407,23428,2994,25846,White,M,34,White,Male,21,Force,Physical force,46,Moving violation,False
15408,23428,2994,27358,White,M,35,Black,Male,34,Force,Physical force,46,Report-noise/disturbance,False
15409,23432,13597,31558,White,M,27,White,Male,32,Force,Physical force,6,PD suspected C/V of violation/crime - street,False
15410,23432,13597,33404,White,M,28,White,Male,52,Discourtesy,Word,6,PD suspected C/V of violation/crime - street,False
15411,23432,13597,33404,White,M,28,White,Male,52,Force,Hit against inanimate object,6,PD suspected C/V of violation/crime - street,False
15412,23432,13597,33404,White,M,28,White,Male,52,Offensive Language,Sexual orientation,6,PD suspected C/V of violation/crime - street,False
15413,23432,13597,33404,White,M,28,White,Male,52,Abuse of Authority,Stop,6,PD suspected C/V of violation/crime - street,False
15414,23432,13597,33404,White,M,28,White,Male,52,Force,Other,6,PD suspected C/V of violation/crime - street,False
15415,23432,13597,33404,White,M,28,White,Male,52,Abuse of Authority,Frisk,6,PD suspected C/V of violation/crime - street,True
15416,23432,13597,33404,White,M,28,White,Male,52,Force,Nightstick as club (incl asp & baton),6,PD suspected C/V of violation/crime - street,False
15417,23433,3639,30258,White,M,29,Black,Male,40,Offensive Language,Race,120,PD suspected C/V of violation/crime - street,False
15418,23433,3639,30258,White,M,29,Black,Male,40,Force,Physical force,120,PD suspected C/V of violation/crime - street,True
15419,23449,13845,8533,Black,M,28,White,Female,22,Abuse of Authority,Refusal to provide name/shield number,69,Other,False
15420,23449,13845,12027,Black,M,29,Black,Male,35,Abuse of Authority,Property damaged,69,PD suspected C/V of violation/crime - auto,True
15421,23449,13845,12027,Black,M,29,,Male,18,Abuse of Authority,Frisk,69,PD suspected C/V of violation/crime - auto,True
15422,23449,13845,12027,Black,M,29,Black,Female,20,Abuse of Authority,Vehicle search,69,PD suspected C/V of violation/crime - auto,True
15423,23449,13845,12027,Black,M,29,Black,Male,35,Discourtesy,Word,69,PD suspected C/V of violation/crime - auto,True
15424,23449,13845,12027,Black,M,29,,Male,18,Abuse of Authority,Question and/or stop,69,PD suspected C/V of violation/crime - auto,True
15425,23449,13845,12027,Black,M,29,Black,Male,35,Abuse of Authority,Refusal to provide name/shield number,69,PD suspected C/V of violation/crime - auto,True
15426,23449,13845,15128,Black,M,31,Black,Male,49,Abuse of Authority,Threat of arrest,69,PD suspected C/V of violation/crime - bldg,False
15427,23449,13845,15128,Black,M,31,Other Race,Female,70,Discourtesy,Word,69,PD suspected C/V of violation/crime - bldg,False
15428,23449,13845,15128,Black,M,31,Black,Male,49,Abuse of Authority,Question,69,PD suspected C/V of violation/crime - bldg,False
15429,23449,13845,21438,Black,M,33,Black,Male,28,Discourtesy,Word,69,PD suspected C/V of violation/crime - street,False
15430,23449,13845,21438,Black,M,33,Black,Male,28,Force,Physical force,69,PD suspected C/V of violation/crime - street,False
15431,23449,13845,21438,Black,M,33,Black,Male,28,Force,Gun Pointed,69,PD suspected C/V of violation/crime - street,False
15432,23449,13845,43424,Black,M,43,White,Male,19,Abuse of Authority,Failure to provide RTKA card,1,Demonstration/protest,False
15433,23449,13845,43424,Black,M,43,White,Male,19,Abuse of Authority,Stop,1,Demonstration/protest,False
15434,23449,13845,12027,Black,M,29,,Male,18,Abuse of Authority,Search (of person),69,PD suspected C/V of violation/crime - auto,True
15435,23495,5886,4174,Hispanic,F,30,Black,Male,30,Force,Physical force,48,Report of other crime,False
15436,23495,5886,5006,Hispanic,F,31,,,,Abuse of Authority,Frisk and/or search,48,PD suspected C/V of violation/crime - street,False
15437,23495,5886,8650,Hispanic,F,34,Black,Female,20,Force,Physical force,48,Other,False
15438,23495,5886,13901,Hispanic,F,37,Hispanic,Male,32,Abuse of Authority,Frisk,48,PD suspected C/V of violation/crime - street,False
15439,23495,5886,16812,Hispanic,F,38,Black,Male,58,Discourtesy,Word,48,PD suspected C/V of violation/crime - street,False
15440,23495,5886,16812,Hispanic,F,38,Black,Male,58,Abuse of Authority,Stop,48,PD suspected C/V of violation/crime - street,True
15441,23495,5886,19799,Hispanic,F,39,Hispanic,Male,31,Discourtesy,Word,48,Traffic accident,False
15442,23495,5886,19799,Hispanic,F,39,Hispanic,Male,31,Force,Physical force,48,Traffic accident,False
15443,23501,5606,13080,Hispanic,M,30,Hispanic,Female,18,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
15444,23501,5606,13241,Hispanic,M,30,,,,Abuse of Authority,Premises entered and/or searched,46,Report-noise/disturbance,False
15445,23501,5606,14295,Hispanic,M,31,Black,Female,25,Abuse of Authority,Vehicle stop,46,Moving violation,True
15446,23501,5606,17266,Hispanic,M,32,Hispanic,Male,29,Abuse of Authority,Vehicle stop,43,PD suspected C/V of violation/crime - auto,False
15447,23501,5606,17266,Hispanic,M,32,Hispanic,Male,29,Abuse of Authority,Strip-searched,43,PD suspected C/V of violation/crime - auto,False
15448,23501,5606,17266,Hispanic,M,32,Hispanic,Male,29,Abuse of Authority,Search (of person),43,PD suspected C/V of violation/crime - auto,False
15449,23501,5606,17955,Hispanic,M,32,,,,Abuse of Authority,Premises entered and/or searched,43,Report-possession/sale of narcotics,False
15450,23501,5606,31987,Hispanic,M,38,Black,Male,30,Abuse of Authority,Property damaged,6,PD suspected C/V of violation/crime - street,False
15451,23501,5606,31987,Hispanic,M,38,Black,Male,30,Abuse of Authority,Stop,6,PD suspected C/V of violation/crime - street,False
15452,23501,5606,31987,Hispanic,M,38,Black,Male,30,Abuse of Authority,Vehicle search,6,PD suspected C/V of violation/crime - street,False
15453,23501,5606,32335,Hispanic,M,38,Hispanic,Male,32,Abuse of Authority,Strip-searched,10,Report-possession/sale of narcotics,False
15454,23505,4728,4748,White,M,25,Hispanic,Male,20,Discourtesy,Word,43,Moving violation,False
15455,23505,4728,11116,White,M,30,Black,Male,18,Abuse of Authority,Question and/or stop,43,PD suspected C/V of violation/crime - bldg,True
15456,23505,4728,11371,White,M,30,Black,Male,35,Abuse of Authority,Question and/or stop,43,Other,False
15457,23505,4728,13038,White,M,31,,Male,46,Abuse of Authority,Vehicle search,43,Other,False
15458,23505,4728,13038,White,M,31,,Male,46,Abuse of Authority,Vehicle stop,43,Other,False
15459,23505,4728,32989,White,M,39,,Female,49,Abuse of Authority,Other,23,Report of other crime,True
15460,23505,4728,32989,White,M,39,,Female,49,Abuse of Authority,Threat to damage/seize property,23,Report of other crime,False
15461,23505,4728,32989,White,M,39,,Female,49,Abuse of Authority,Threat of arrest,23,Report of other crime,True
15462,23505,4728,32989,White,M,39,,,,Abuse of Authority,Threat to notify ACS,23,Report of other crime,False
15463,23505,4728,32989,White,M,39,,,,Abuse of Authority,Premises entered and/or searched,23,Report of other crime,True
15464,23514,,8053,White,M,34,Hispanic,Male,26,Abuse of Authority,Threat of arrest,6,PD suspected C/V of violation/crime - street,False
15465,23514,,18954,White,M,39,,,,Abuse of Authority,Premises entered and/or searched,70,Execution of arrest/bench warrant,False
15466,23514,,19970,White,M,39,Black,Male,39,Discourtesy,Word,69,Execution of arrest/bench warrant,False
15467,23514,,19970,White,M,39,,,,Abuse of Authority,Premises entered and/or searched,69,Execution of arrest/bench warrant,False
15468,23514,,20584,White,M,39,Hispanic,Male,32,Abuse of Authority,Property damaged,72,Execution of arrest/bench warrant,False
15469,23514,,20584,White,M,39,,,,Abuse of Authority,Premises entered and/or searched,72,Execution of arrest/bench warrant,False
15470,23514,,20659,White,M,39,Hispanic,Male,32,Abuse of Authority,Threat of force (verbal or physical),72,Execution of arrest/bench warrant,False
15471,23514,,20659,White,M,39,Hispanic,Male,32,Discourtesy,Word,72,Execution of arrest/bench warrant,False
15472,23514,,20659,White,M,39,Hispanic,Male,32,Force,Physical force,72,Execution of arrest/bench warrant,False
15473,23514,,27126,White,M,42,,,,Abuse of Authority,Premises entered and/or searched,73,Other,False
15474,23514,,27126,White,M,42,Black,Male,35,Discourtesy,Word,73,Other,False
15475,23514,,28976,White,M,42,Black,Female,34,Abuse of Authority,Other,75,Execution of arrest/bench warrant,False
15476,23514,,28976,White,M,42,,,,Abuse of Authority,Premises entered and/or searched,75,Execution of arrest/bench warrant,True
15477,23514,,29137,White,M,43,,,,Abuse of Authority,Premises entered and/or searched,83,Execution of arrest/bench warrant,False
15478,23514,,29137,White,M,43,,,,Abuse of Authority,Premises entered and/or searched,83,Execution of arrest/bench warrant,False
15479,23514,,30462,White,M,43,,Female,,Force,Gun fired,73,Execution of arrest/bench warrant,False
15480,23514,,30462,White,M,43,Black,Female,19,Abuse of Authority,Property damaged,73,Execution of arrest/bench warrant,False
15481,23514,,30914,White,M,43,Black,Female,49,Abuse of Authority,Threat of arrest,77,PD suspected C/V of violation/crime - bldg,False
15482,23514,,30914,White,M,43,Black,Female,49,Abuse of Authority,Refusal to provide name/shield number,77,PD suspected C/V of violation/crime - bldg,False
15483,23514,,30914,White,M,43,,,,Abuse of Authority,Premises entered and/or searched,77,PD suspected C/V of violation/crime - bldg,True
15484,23516,3716,12998,White,M,24,Hispanic,Male,52,Force,Physical force,90,Other,False
15485,23516,3716,14800,White,M,25,Black,Male,23,Abuse of Authority,Stop,90,Other,False
15486,23516,3716,15629,White,M,25,Hispanic,Male,22,Abuse of Authority,Frisk,83,PD suspected C/V of violation/crime - bldg,False
15487,23516,3716,15629,White,M,25,Hispanic,Male,22,Abuse of Authority,Search (of person),83,PD suspected C/V of violation/crime - bldg,False
15488,23516,3716,15629,White,M,25,,,,Abuse of Authority,Premises entered and/or searched,83,PD suspected C/V of violation/crime - bldg,False
15489,23516,3716,15739,White,M,25,Black,Male,20,Discourtesy,Action,75,PD suspected C/V of violation/crime - street,False
15490,23516,3716,15739,White,M,25,Black,Male,20,Abuse of Authority,Frisk,75,PD suspected C/V of violation/crime - street,False
15491,23516,3716,16502,White,M,26,,Male,28,Abuse of Authority,Stop,90,Other,False
15492,23516,3716,16502,White,M,26,Black,Female,23,Abuse of Authority,Vehicle search,90,Other,False
